Month,Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/06  13:00:00,237.1332222653074,193.26832892898946,26.93187667656758,16.933016659902492
 02/06  14:00:00,225.24401853061596,186.66566904759026,21.545501341254063,17.032848141885744
 02/06  15:00:00,206.91324449645884,177.15779214112487,16.159126005940546,13.596326349507544
 02/06  16:00:00,208.79231887075258,170.28877964462777,21.545501341254063,16.95803788490879
 02/06  17:00:00,214.21553057149467,168.40933582390142,32.31825201188109,13.487942735560011
 02/06  18:00:00,209.44334648258342,170.45235092988347,32.31825201188109,6.672743541161187
 02/06  19:00:00,198.3086013339766,159.34144379377435,32.31825201188109,6.648905528625438
 02/06  20:00:00,189.81950459756175,161.6252577677861,21.545501341254063,6.648745488597622
 02/06  21:00:00,208.9224654392148,177.40939725379067,21.545501341254063,9.967566844055936
 02/06  22:00:00,198.61058617881957,179.13204621569867,16.159126005940546,3.319413957134727
 02/06  23:00:00,204.2911985817763,186.89052955304504,10.772750670627032,6.627918358142265
 02/06  24:00:00,202.16138568330865,190.1472672335232,5.386375335313516,6.627743114319793
 02/07  01:00:00,200.86203732752685,192.07996918664793,2.1545501341254063,6.627518006966478
 02/07  02:00:00,199.71314204537708,194.24037062952743,2.1545501341254063,3.318221281689994
 02/07  03:00:00,204.6384586648266,195.85613748096765,2.1545501341254063,6.627771049870443
 02/07  04:00:00,206.26149142035572,197.47935574551363,2.1545501341254063,6.62758554073951
 02/07  05:00:00,197.53182589875857,188.7499074426085,2.1545501341254063,6.627368322351741
 02/07  06:00:00,327.6160785475223,318.91155633067075,5.386375335313516,3.318146881241374
 02/07  07:00:00,235.60324009344987,218.20279902331828,10.772750670627032,6.627690399428482
 02/07  08:00:00,226.5215225057199,200.32475837813894,16.159126005940546,10.037638121678466
 02/07  09:00:00,225.96213328221123,190.96403675733964,21.545501341254063,13.452595183769665
 02/07  10:00:00,215.82940313934938,186.16411929329686,16.159126005940546,13.50615783980769
 02/07  11:00:00,220.1403212213394,179.6138053983917,26.93187667656758,13.594639146684429
 02/07  12:00:00,217.23614592015016,173.2739274564483,26.93187667656758,17.03034178721035
 02/07  13:00:00,211.8485301981139,167.9792753517225,26.93187667656758,16.93737816978581
 02/07  14:00:00,199.58718302726135,163.90592067336192,21.545501341254063,14.135761012759453
 02/07  15:00:00,194.19325008410203,161.54952863432945,16.159126005940546,16.484595443984205
 02/07  16:00:00,196.85895614193979,158.35169070796243,21.545501341254063,16.961764092533098
 02/07  17:00:00,203.74637899441063,157.94230486110993,32.31825201188109,13.485822121647836
 02/07  18:00:00,197.86984061845519,158.8782871956933,32.31825201188109,6.673301410728652
 02/07  19:00:00,192.84168183314176,153.8751853611258,32.31825201188109,6.648244460401115
 02/07  20:00:00,183.87416380635233,155.68101041723375,21.545501341254063,6.6476520477884575
 02/07  21:00:00,198.98872432318538,170.7949215186251,21.545501341254063,6.6483014631540485
 02/07  22:00:00,195.31234134742672,172.52275675518928,16.159126005940546,6.630458586334946
 02/07  23:00:00,196.19889623279968,178.7980590313476,10.772750670627032,6.6280865306348975
 02/07  24:00:00,192.62016536910363,180.60594366908603,5.386375335313516,6.627846364666046
 02/08  01:00:00,187.90643237111553,182.4346507417604,2.1545501341254063,3.3172314950889916
 02/08  02:00:00,193.07201381700165,184.28936326025428,2.1545501341254063,6.628100422720822
 02/08  03:00:00,195.23360670462,186.45114344681073,2.1545501341254063,6.627913123858849
 02/08  04:00:00,197.14784854492797,188.36561938949168,2.1545501341254063,6.627679021371721
 02/08  05:00:00,186.7636698226887,181.29145448355666,2.1545501341254063,3.3176652051778146
 02/08  06:00:00,302.4262077551616,290.4114591089568,5.386375335313516,6.628373310967367
 02/08  07:00:00,222.80192981709436,205.40079196859315,10.772750670627032,6.628387177836169
 02/08  08:00:00,214.5549664597284,188.35786498714918,16.159126005940546,10.037975466410417
 02/08  09:00:00,211.18002863789965,179.5418558113747,21.545501341254063,10.092671485461052
 02/08  10:00:00,202.47432696338038,172.80023532048747,16.159126005940546,13.514965637028423
 02/08  11:00:00,205.45741517987787,161.53191500362854,26.93187667656758,16.99362349983386
 02/08  12:00:00,197.86303681603627,153.90063307685173,26.93187667656758,17.03052706254091
 02/08  13:00:00,189.25187823307817,148.77171614052818,26.93187667656758,13.548285415792208
 02/08  14:00:00,182.36442923771634,143.78842372346122,21.545501341254063,17.03050417296301
 02/08  15:00:00,168.79624362031188,135.64103403198789,16.159126005940546,16.996083582345406
 02/08  16:00:00,165.9677255662854,130.85184560672963,21.545501341254063,13.570378618339712
 02/08  17:00:00,176.7734012709931,130.96057455417818,32.31825201188109,13.49457470504794
 02/08  18:00:00,181.18538311801672,138.86206839477902,32.31825201188109,10.005062711356596
 02/08  19:00:00,185.052091271696,146.08499192675413,32.31825201188109,6.648847333212933
 02/08  20:00:00,179.06117595649837,150.8677176383644,21.545501341254063,6.6479569767277376
 02/08  21:00:00,195.9790693562572,167.7857664242799,21.545501341254063,6.647801590457041
 02/08  22:00:00,194.33271478462092,171.54438208252589,16.159126005940546,6.629206695964294
 02/08  23:00:00,197.7601701344134,180.35936786913496,10.772750670627032,6.628051594689448
 02/08  24:00:00,198.5028921272272,189.79918739089942,5.386375335313516,3.3173294010712926
 02/09  01:00:00,202.13494858577926,193.35203380379866,2.1545501341254063,6.628364647801942
 02/09  02:00:00,209.1391836679976,200.35651289913739,2.1545501341254063,6.628120634909771
 02/09  03:00:00,206.66371713126014,197.88129504201913,2.1545501341254063,6.627871954948272
 02/09  04:00:00,196.3851944611119,190.91340176474924,2.1545501341254063,3.317242562408432
 02/09  05:00:00,191.68920223109933,182.90651014445243,2.1545501341254063,6.62814195250629
 02/09  06:00:00,307.0513904752761,295.03612268117445,5.386375335313516,6.628892458521866
 02/09  07:00:00,224.02569770329234,206.62522880456416,10.772750670627032,6.6277182281391696
 02/09  08:00:00,213.1917859777474,186.99444623036945,16.159126005940546,10.038213741437428
 02/09  09:00:00,207.1589613689026,175.51798609095536,21.545501341254063,10.095473936731176
 02/09  10:00:00,193.64764637089613,163.97621624728208,16.159126005940546,13.512304117369236
 02/09  11:00:00,198.9160267708444,154.9884717174983,26.93187667656758,16.995678376512288
 02/09  12:00:00,192.11197393376358,148.1493685405185,26.93187667656758,17.030728716677512
 02/09  13:00:00,183.50256067574787,143.025359954597,26.93187667656758,13.545324044431156
 02/09  14:00:00,181.20434652313202,142.62797060092262,21.545501341254063,17.03087458095531
 02/09  15:00:00,173.11672319746293,139.9612703278096,16.159126005940546,16.99632686386497
 02/09  16:00:00,176.90569247695518,141.79297830381063,21.545501341254063,13.567212831776382
 02/09  17:00:00,188.79329386398285,142.9831622352667,32.31825201188109,13.491879617025266
 02/09  18:00:00,186.38453028928984,144.06123228314036,32.31825201188109,10.005045994078197
 02/09  19:00:00,183.1649329106975,144.19913581711523,32.31825201188109,6.647545081663135
 02/09  20:00:00,174.6167362224663,146.42314972071833,21.545501341254063,6.648085160379824
 02/09  21:00:00,189.40439677005378,161.21023196362697,21.545501341254063,6.648663465286852
 02/09  22:00:00,186.50213449033117,163.71258188085935,16.159126005940546,6.630426603645395
 02/09  23:00:00,184.90463551964646,170.8145001230086,10.772750670627032,3.3173847257978113
 02/09  24:00:00,185.25003315011767,173.23520735701536,5.386375335313516,6.62845045778879
 02/10  01:00:00,184.1718997692327,175.38965139211172,2.1545501341254063,6.627698243170563
 02/10  02:00:00,186.33245073291076,177.54992893828793,2.1545501341254063,6.627971660596323
 02/10  03:00:00,185.10836781297223,179.63653058385663,2.1545501341254063,3.317287094857101
 02/10  04:00:00,189.82239672723173,181.03960552284184,2.1545501341254063,6.628241070135173
 02/10  05:00:00,183.0650878480959,174.28249106277264,2.1545501341254063,6.628046651068547
 02/10  06:00:00,278.8438501018515,266.8296681049185,5.386375335313516,6.627806661391339
 02/10  07:00:00,204.34468833971667,190.2547261055949,10.772750670627032,3.31721156370772
 02/10  08:00:00,199.45213000291423,173.25465304548567,16.159126005940546,10.038350951526029
 02/10  09:00:00,200.96334287911918,165.9620437523596,21.545501341254063,13.455797785429471
 02/10  10:00:00,191.5051797563899,161.83663531363277,16.159126005940546,13.509418436740493
 02/10  11:00:00,197.80918837096877,153.8800119414913,26.93187667656758,16.99729975279577
 02/10  12:00:00,192.90534136810862,148.943090885508,26.93187667656758,17.03037380607107
 02/10  13:00:00,185.56756439407664,145.0933482881976,26.93187667656758,13.54233942953966
 02/10  14:00:00,180.54113817490685,141.9650279015761,21.545501341254063,17.030608932038643
 02/10  15:00:00,172.30849962091193,139.88864921872093,16.159126005940546,16.260724396212403
 02/10  16:00:00,173.28443833555798,137.44118389147758,21.545501341254063,14.297753102636161
 02/10  17:00:00,184.2295716807511,138.4225223016896,32.31825201188109,13.48879736718038
 02/10  18:00:00,178.59180621630637,139.60031020300434,32.31825201188109,6.673244001306837
 02/10  19:00:00,179.68818761499406,140.72092138823498,32.31825201188109,6.649014214992084
 02/10  20:00:00,175.09774855996244,143.5848604940134,21.545501341254063,9.967386724656953
 02/10  21:00:00,186.62319546853877,158.43052481500985,21.545501341254063,6.647169312465042
 02/10  22:00:00,182.07898038032215,162.6013968809615,16.159126005940546,3.3184574933897
 02/10  23:00:00,188.95751730509298,171.55636741246823,10.772750670627032,6.628399221921625
 02/10  24:00:00,187.86310580370244,175.84969735320914,5.386375335313516,6.627033115369933
 02/11  01:00:00,188.3635694599714,179.58108394187119,2.1545501341254063,6.627935384187778
 02/11  02:00:00,189.12670996419578,183.65489757261415,2.1545501341254063,3.317262257471419
 02/11  03:00:00,199.69801620091582,190.9152849372067,2.1545501341254063,6.6281811296826065
 02/11  04:00:00,213.266934858379,204.484402820584,2.1545501341254063,6.627981903882591
 02/11  05:00:00,224.83730996811758,216.05502894338133,2.1545501341254063,6.627730890785797
 02/11  06:00:00,241.80792190406856,233.10437485652872,5.386375335313516,3.3171717119524695
 02/11  07:00:00,247.02603927957125,229.6253035540244,10.772750670627032,6.627985054919838
 02/11  08:00:00,334.6408501915139,311.85302527515756,16.159126005940546,6.628698910225665
 02/11  09:00:00,294.5768755924186,266.3670757629548,21.545501341254063,6.6642984883238405
 02/11  10:00:00,257.66471596034296,231.46283931647628,16.159126005940546,10.042750637773999
 02/11  11:00:00,253.48334951747285,213.09902553399078,26.93187667656758,13.452447306762357
 02/11  12:00:00,241.79214519655832,204.76967398512812,26.93187667656758,10.090594534748512
 02/11  13:00:00,238.28024529975679,197.89865796013675,26.93187667656758,13.44971066316657
 02/11  14:00:00,226.7556439467668,195.1217800733449,21.545501341254063,10.088362532396104
 02/11  15:00:00,205.5180186388892,175.9096689863871,16.159126005940546,13.449223646561563
 02/11  16:00:00,167.85320800381703,136.21657323993168,21.545501341254063,10.091133422555233
 02/11  17:00:00,202.00943654286377,156.24197671537283,32.31825201188109,13.449207815533788
 02/11  18:00:00,214.25337888687184,171.90067282358228,32.31825201188109,10.03445405163666
 02/11  19:00:00,246.03193561338753,210.39641676329725,32.31825201188109,3.317266838384147
 02/11  20:00:00,257.9441131108493,229.77042715511936,21.545501341254063,6.628184614589984
 02/11  21:00:00,284.78025873511143,256.60613986757625,21.545501341254063,6.628617526395246
 02/11  22:00:00,283.8298617005891,261.04300574777426,16.159126005940546,6.627729946722166
 02/11  23:00:00,279.02691297568424,264.9369904362793,10.772750670627032,3.317171868949023
 02/11  24:00:00,285.2936550821963,273.2792937763114,5.386375335313516,6.627985970685523
 02/12  01:00:00,287.4420730945952,278.65912232819977,2.1545501341254063,6.6284006325590665
 02/12  02:00:00,304.29367196867287,295.51161366475367,2.1545501341254063,6.627508169930709
 02/12  03:00:00,308.6281879227512,303.155416558629,2.1545501341254063,3.318221230103293
 02/12  04:00:00,318.11055680425187,309.3282627780544,2.1545501341254063,6.627743891752636
 02/12  05:00:00,326.88325718783176,318.1011613575639,2.1545501341254063,6.627545696279348
 02/12  06:00:00,340.5721668610131,328.55848310230436,5.386375335313516,6.6273084233191515
 02/12  07:00:00,321.4127714199773,307.32191018328257,10.772750670627032,3.318110566105719
 02/12  08:00:00,292.79792751705753,270.01125472574705,16.159126005940546,6.627546785141747
 02/12  09:00:00,242.74949082732383,214.54552267337684,21.545501341254063,6.658466812921139
 02/12  10:00:00,206.10314422973406,179.9116806955704,16.159126005940546,10.03233752791886
 02/12  11:00:00,199.30056953857405,158.93284429399878,26.93187667656758,13.435848568159805
 02/12  12:00:00,188.64462154287745,151.6313529797346,26.93187667656758,10.081391886499183
 02/12  13:00:00,185.09549958023916,148.08575072220245,26.93187667656758,10.077872181431088
 02/12  14:00:00,182.9004025947612,147.9170502830657,21.545501341254063,13.437850970745718
 02/12  15:00:00,173.33137205634023,147.09275861268665,16.159126005940546,10.079487437903191
 02/12  16:00:00,184.88263087141613,149.90140699588517,21.545501341254063,13.435722534505093
 02/12  17:00:00,195.49521708473029,153.09568692971956,32.31825201188109,10.081278142863429
 02/12  18:00:00,207.45341020347104,165.10305991916107,32.31825201188109,10.032098272619018
 02/12  19:00:00,232.375155501046,193.42957845555944,32.31825201188109,6.627325033415273
 02/12  20:00:00,220.0485851286502,195.18497329922386,21.545501341254063,3.318110488229313
 02/12  21:00:00,234.60671522259642,206.4336697616086,21.545501341254063,6.627544119923957
 02/12  22:00:00,238.9940935398446,216.2065338669151,16.159126005940546,6.628433666760769
 02/12  23:00:00,244.67551672119984,227.2756587112475,10.772750670627032,6.627107339401394
 02/12  24:00:00,242.38858630988605,233.68421361079027,5.386375335313516,3.3179973639686766
 02/13  01:00:00,251.35833380906215,242.57646237542795,2.1545501341254063,6.627321299455532
 02/13  02:00:00,260.7355645479532,251.95277171985444,2.1545501341254063,6.628242694110228
 02/13  03:00:00,268.59007031137133,261.7108504559681,2.1545501341254063,4.724669721186499
 02/13  04:00:00,273.49805906602427,266.12346244388016,2.1545501341254063,5.220046488155633
 02/13  05:00:00,254.04789875636004,245.26626130719077,2.1545501341254063,6.627087315028656
 02/13  06:00:00,426.4343354477691,414.41994189743866,5.386375335313516,6.628018216956756
 02/13  07:00:00,288.6790176037152,274.5889664334061,10.772750670627032,3.3173004996592255
 02/13  08:00:00,268.655038155132,242.45742792312137,16.159126005940546,10.038484225879877
 02/13  09:00:00,261.5167471233038,226.51537923747765,21.545501341254063,13.455866544610103
 02/13  10:00:00,243.2378552939703,213.56941220692818,16.159126005940546,13.509317080797254
 02/13  11:00:00,246.7413295356446,202.8124823364248,26.93187667656758,16.996970522424032
 02/13  12:00:00,238.3251342337142,194.3633983177097,26.93187667656758,17.029859239360835
 02/13  13:00:00,227.72064480355812,187.24677833821127,26.93187667656758,13.541989788855311
 02/13  14:00:00,220.58147367096836,182.00600197618274,21.545501341254063,17.029970353303373
 02/13  15:00:00,206.6824133314901,173.52813781389375,16.159126005940546,16.9951495114276
 02/13  16:00:00,206.83348660977992,171.72452271371742,21.545501341254063,13.563462554884495
